A2C_Box2D(
  (net): Sequential(
    (0): Linear(in_features=8, out_features=128, bias=True)
    (1): ReLU()
  )
  (policy): Sequential(
    (0): Linear(in_features=128, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=4, bias=True)
  )
  (value): Sequential(
    (0): Linear(in_features=128, out_features=128, bias=True)
    (1): ReLU()
    (2): Linear(in_features=128, out_features=1, bias=True)
  )
)
26221: done 256 games, mean reward -207.210, speed 682.44 f/s
26322: done 257 games, mean reward -209.934, speed 2116.87 f/s
26513: done 258 games, mean reward -207.530, speed 2335.17 f/s
26770: done 259 games, mean reward -207.872, speed 2509.00 f/s
26800: done 260 games, mean reward -205.145, speed 2444.47 f/s
27142: done 261 games, mean reward -205.485, speed 2320.79 f/s
27148: done 262 games, mean reward -205.850, speed 1927.82 f/s
27297: done 263 games, mean reward -202.248, speed 2274.21 f/s
27332: done 264 games, mean reward -202.393, speed 2151.52 f/s
27354: done 265 games, mean reward -202.460, speed 1800.10 f/s
27444: done 266 games, mean reward -205.041, speed 1957.43 f/s
27515: done 267 games, mean reward -205.314, speed 2601.18 f/s
27525: done 268 games, mean reward -203.922, speed 684.61 f/s
27641: done 269 games, mean reward -206.204, speed 2509.46 f/s
27840: done 270 games, mean reward -206.220, speed 2274.20 f/s
28032: done 271 games, mean reward -206.877, speed 2052.91 f/s
28077: done 272 games, mean reward -209.495, speed 2919.02 f/s
28089: done 273 games, mean reward -209.959, speed 842.27 f/s
28103: done 274 games, mean reward -210.099, speed 2020.38 f/s
28233: done 275 games, mean reward -207.438, speed 1990.30 f/s
28241: done 276 games, mean reward -207.033, speed 740.62 f/s
28401: done 277 games, mean reward -208.317, speed 2098.04 f/s
28615: done 278 games, mean reward -206.497, speed 2364.28 f/s
28624: done 279 games, mean reward -206.033, speed 1047.21 f/s
28671: done 280 games, mean reward -204.729, speed 2566.56 f/s
28878: done 281 games, mean reward -204.530, speed 2390.40 f/s
28926: done 282 games, mean reward -202.820, speed 2009.43 f/s
28979: done 283 games, mean reward -205.526, speed 1798.00 f/s
28990: done 284 games, mean reward -204.007, speed 1318.06 f/s
29115: done 285 games, mean reward -201.312, speed 1939.13 f/s
29121: done 286 games, mean reward -201.976, speed 821.85 f/s
29146: done 287 games, mean reward -202.793, speed 2765.67 f/s
29277: done 288 games, mean reward -202.590, speed 2185.94 f/s
29365: done 289 games, mean reward -201.938, speed 1980.18 f/s
29467: done 290 games, mean reward -200.619, speed 1796.11 f/s
29551: done 291 games, mean reward -200.290, speed 2498.33 f/s
29564: done 292 games, mean reward -197.756, speed 1644.38 f/s
29662: done 293 games, mean reward -198.079, speed 2348.05 f/s
29753: done 294 games, mean reward -200.086, speed 1870.64 f/s
29767: done 295 games, mean reward -197.255, speed 1726.66 f/s
29925: done 296 games, mean reward -202.562, speed 2542.66 f/s
30256: done 297 games, mean reward -204.950, speed 2381.36 f/s
30284: done 298 games, mean reward -205.031, speed 1733.80 f/s
30642: done 299 games, mean reward -202.348, speed 2395.50 f/s
30759: done 300 games, mean reward -202.120, speed 1768.08 f/s
30772: done 301 games, mean reward -201.898, speed 1547.76 f/s
30843: done 302 games, mean reward -202.560, speed 2320.76 f/s
31148: done 303 games, mean reward -204.621, speed 2424.00 f/s
31405: done 304 games, mean reward -202.374, speed 2367.38 f/s
31549: done 305 games, mean reward -202.480, speed 2313.01 f/s
31718: done 306 games, mean reward -201.525, speed 2370.95 f/s
31753: done 307 games, mean reward -201.086, speed 1373.06 f/s
31793: done 308 games, mean reward -201.519, speed 1941.67 f/s
31800: done 309 games, mean reward -203.013, speed 1739.04 f/s
31818: done 310 games, mean reward -203.881, speed 1763.79 f/s
31919: done 311 games, mean reward -202.051, speed 2079.21 f/s
31952: done 312 games, mean reward -205.464, speed 1941.37 f/s
31990: done 313 games, mean reward -207.089, speed 1945.29 f/s
32054: done 314 games, mean reward -203.684, speed 1479.06 f/s
32133: done 315 games, mean reward -203.921, speed 1686.48 f/s
32209: done 316 games, mean reward -202.148, speed 2478.07 f/s
32227: done 317 games, mean reward -201.377, speed 2722.49 f/s
32295: done 318 games, mean reward -203.256, speed 1731.59 f/s
32505: done 319 games, mean reward -202.009, speed 2407.90 f/s
32651: done 320 games, mean reward -203.040, speed 2109.43 f/s
32712: done 321 games, mean reward -204.461, speed 2422.41 f/s
32872: done 322 games, mean reward -203.901, speed 2076.66 f/s
32881: done 323 games, mean reward -202.051, speed 1175.72 f/s
32920: done 324 games, mean reward -202.737, speed 1474.92 f/s
32927: done 325 games, mean reward -203.112, speed 2134.04 f/s
33040: done 326 games, mean reward -203.473, speed 1997.90 f/s
33199: done 327 games, mean reward -205.586, speed 2259.62 f/s
33291: done 328 games, mean reward -207.593, speed 1853.04 f/s
33304: done 329 games, mean reward -210.429, speed 1751.44 f/s
33439: done 330 games, mean reward -211.122, speed 2213.78 f/s
33531: done 331 games, mean reward -210.994, speed 2511.28 f/s
33544: done 332 games, mean reward -213.602, speed 645.80 f/s
33662: done 333 games, mean reward -214.084, speed 2827.11 f/s
33762: done 334 games, mean reward -213.766, speed 2153.30 f/s
33768: done 335 games, mean reward -213.837, speed 1390.68 f/s
33968: done 336 games, mean reward -214.502, speed 2194.29 f/s
34049: done 337 games, mean reward -212.578, speed 1897.49 f/s
34237: done 338 games, mean reward -214.915, speed 2633.92 f/s
34316: done 339 games, mean reward -217.035, speed 1949.34 f/s
34410: done 340 games, mean reward -216.681, speed 2800.17 f/s
34418: done 341 games, mean reward -217.529, speed 1971.93 f/s
34466: done 342 games, mean reward -216.700, speed 1631.79 f/s
34569: done 343 games, mean reward -217.153, speed 1857.79 f/s
34681: done 344 games, mean reward -216.625, speed 2636.31 f/s
34912: done 345 games, mean reward -215.624, speed 2381.31 f/s
34992: done 346 games, mean reward -216.233, speed 2085.41 f/s
35144: done 347 games, mean reward -212.312, speed 2138.21 f/s
35229: done 348 games, mean reward -212.195, speed 2069.33 f/s
35268: done 349 games, mean reward -211.160, speed 2041.38 f/s
35308: done 350 games, mean reward -210.196, speed 2885.61 f/s
35317: done 351 games, mean reward -207.146, speed 786.83 f/s
35350: done 352 games, mean reward -207.176, speed 1415.28 f/s
35435: done 353 games, mean reward -209.355, speed 2453.06 f/s
35635: done 354 games, mean reward -208.936, speed 2381.94 f/s
35758: done 355 games, mean reward -208.412, speed 2376.06 f/s
35948: done 356 games, mean reward -207.906, speed 2230.78 f/s
35957: done 357 games, mean reward -205.139, speed 1612.37 f/s
36055: done 358 games, mean reward -205.505, speed 2014.75 f/s
36270: done 359 games, mean reward -205.298, speed 2357.63 f/s
36377: done 360 games, mean reward -205.392, speed 2307.77 f/s
36472: done 361 games, mean reward -207.499, speed 2556.06 f/s
36608: done 362 games, mean reward -208.432, speed 2065.35 f/s
36670: done 363 games, mean reward -208.773, speed 2433.80 f/s
36692: done 364 games, mean reward -208.187, speed 1710.69 f/s
37191: done 365 games, mean reward -207.809, speed 2405.37 f/s
37232: done 366 games, mean reward -204.854, speed 1780.80 f/s
37350: done 367 games, mean reward -205.537, speed 2046.80 f/s
37361: done 368 games, mean reward -207.813, speed 2065.23 f/s
37489: done 369 games, mean reward -205.493, speed 2087.26 f/s
37513: done 370 games, mean reward -208.714, speed 1158.03 f/s
37731: done 371 games, mean reward -208.600, speed 2366.79 f/s
37857: done 372 games, mean reward -206.702, speed 2200.40 f/s
37869: done 373 games, mean reward -205.644, speed 2429.84 f/s
38040: done 374 games, mean reward -205.695, speed 1963.59 f/s
38105: done 375 games, mean reward -205.378, speed 2507.79 f/s
38180: done 376 games, mean reward -206.395, speed 1933.23 f/s
38357: done 377 games, mean reward -208.283, speed 2373.83 f/s
38387: done 378 games, mean reward -207.327, speed 1826.65 f/s
38517: done 379 games, mean reward -207.211, speed 1897.82 f/s
38615: done 380 games, mean reward -208.948, speed 2088.50 f/s
38660: done 381 games, mean reward -209.323, speed 1564.90 f/s
38686: done 382 games, mean reward -211.257, speed 2828.55 f/s
38704: done 383 games, mean reward -210.976, speed 1190.06 f/s
38790: done 384 games, mean reward -212.087, speed 1933.94 f/s
38928: done 385 games, mean reward -212.578, speed 2219.22 f/s
38980: done 386 games, mean reward -213.334, speed 2305.12 f/s
39039: done 387 games, mean reward -212.693, speed 2161.45 f/s
39209: done 388 games, mean reward -217.182, speed 2101.22 f/s
39216: done 389 games, mean reward -214.507, speed 2255.70 f/s
39265: done 390 games, mean reward -213.588, speed 2053.26 f/s
39289: done 391 games, mean reward -213.623, speed 2250.82 f/s
39446: done 392 games, mean reward -214.431, speed 2108.59 f/s
39556: done 393 games, mean reward -214.121, speed 1819.25 f/s
39665: done 394 games, mean reward -214.310, speed 2506.92 f/s
39753: done 395 games, mean reward -214.872, speed 1819.05 f/s
39809: done 396 games, mean reward -210.093, speed 1573.38 f/s
39907: done 397 games, mean reward -207.877, speed 2634.11 f/s
39967: done 398 games, mean reward -207.814, speed 1700.51 f/s
40580: done 399 games, mean reward -206.982, speed 2524.88 f/s
40697: done 400 games, mean reward -205.045, speed 2576.53 f/s
40833: done 401 games, mean reward -202.948, speed 1994.81 f/s
40882: done 402 games, mean reward -202.406, speed 2072.60 f/s
40897: done 403 games, mean reward -200.075, speed 2609.59 f/s
40916: done 404 games, mean reward -203.761, speed 1541.73 f/s
40933: done 405 games, mean reward -203.236, speed 1258.37 f/s
40964: done 406 games, mean reward -200.247, speed 1028.41 f/s
41015: done 407 games, mean reward -203.206, speed 2109.71 f/s
41048: done 408 games, mean reward -202.659, speed 1846.04 f/s
41169: done 409 games, mean reward -199.611, speed 2152.49 f/s
41280: done 410 games, mean reward -199.530, speed 2162.11 f/s
41365: done 411 games, mean reward -199.149, speed 1966.16 f/s
41431: done 412 games, mean reward -196.095, speed 2322.49 f/s
41551: done 413 games, mean reward -193.039, speed 2433.26 f/s
41630: done 414 games, mean reward -193.835, speed 2071.78 f/s
41792: done 415 games, mean reward -195.426, speed 2139.04 f/s
41897: done 416 games, mean reward -195.606, speed 2151.90 f/s
41907: done 417 games, mean reward -197.720, speed 2358.87 f/s
42080: done 418 games, mean reward -199.239, speed 2372.74 f/s
42106: done 419 games, mean reward -198.813, speed 2278.51 f/s
42115: done 420 games, mean reward -198.946, speed 576.58 f/s
42207: done 421 games, mean reward -198.687, speed 2434.30 f/s
42494: done 422 games, mean reward -199.905, speed 2318.47 f/s
42549: done 423 games, mean reward -200.064, speed 1745.33 f/s
42645: done 424 games, mean reward -203.545, speed 2172.94 f/s
42685: done 425 games, mean reward -204.903, speed 2877.74 f/s
42786: done 426 games, mean reward -205.180, speed 1935.57 f/s
42884: done 427 games, mean reward -204.997, speed 1914.14 f/s
42953: done 428 games, mean reward -203.595, speed 2374.37 f/s
43002: done 429 games, mean reward -199.733, speed 2179.02 f/s
43016: done 430 games, mean reward -198.934, speed 799.70 f/s
43034: done 431 games, mean reward -199.826, speed 2948.43 f/s
43138: done 432 games, mean reward -198.832, speed 2158.28 f/s
43644: done 433 games, mean reward -197.974, speed 2519.49 f/s
43867: done 434 games, mean reward -199.535, speed 2439.37 f/s
43978: done 435 games, mean reward -201.014, speed 2161.45 f/s
43985: done 436 games, mean reward -200.983, speed 1908.36 f/s
44087: done 437 games, mean reward -201.311, speed 1675.33 f/s
44094: done 438 games, mean reward -201.838, speed 2000.01 f/s
